model,image_id,total_questions,hallucinated_questions,no_hallucination_questions,hallucination_rate,balance_score
Qwen2.5-VL-7B,mme_celebrity_tt0103776_shot_0719_img_0.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0104257_shot_0477_img_0.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0105665_shot_0351_img_0.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0111280_shot_1479_img_2.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0112740_shot_1056_img_0.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0114369_shot_1138_img_0.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0115798_shot_0844_img_1.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0117509_shot_0041_img_0.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0118655_shot_1152_img_2.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0118749_shot_0795_img_0.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0118971_shot_0679_img_0.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0119094_shot_0446_img_2.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0119314_shot_0572_img_0.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0119528_shot_0171_img_0.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_celebrity_tt0119528_shot_0761_img_1.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_color_000000492362.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0005.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0009.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0015.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0024.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0029.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0030.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0032.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0036.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0038.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0039.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0045.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0049.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0051.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0053.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0054.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0057.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_commonsense_reasoning_0062.png,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_count_000000071226.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_count_000000427034.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_landmark_006e3342b57aa3b4.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_position_000000006471.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_position_000000031248.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_position_000000048504.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_position_000000056127.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_position_000000062025.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_position_000000395801.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_posters_tt0062622.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_posters_tt0070291.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_posters_tt0264395.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_posters_tt0433035.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_posters_tt1438176.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_posters_tt1971325.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_posters_tt2078768.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_posters_tt3465916.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_posters_tt3700804.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_scene_Places365_val_00000114.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,mme_scene_Places365_val_00000181.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,pope_748.jpg,2,1,1,0.5,0.0
Qwen2.5-VL-7B,AMBER_85.jpg,5,2,3,0.4,0.09999999999999998
Qwen2.5-VL-7B,hallusionbench_chart_14_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Qwen2.5-VL-7B,hallusionbench_illusion_11_0.png,3,2,1,0.6666666666666666,0.16666666666666663
Qwen2.5-VL-7B,hallusionbench_math_0_0.png,3,2,1,0.6666666666666666,0.16666666666666663
Qwen2.5-VL-7B,hallusionbench_math_0_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Qwen2.5-VL-7B,hallusionbench_math_11_0.png,3,2,1,0.6666666666666666,0.16666666666666663
Qwen2.5-VL-7B,hallusionbench_math_11_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Qwen2.5-VL-7B,hallusionbench_math_5_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Qwen2.5-VL-7B,hallusionbench_video_12_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Qwen2.5-VL-7B,hallusionbench_video_12_2.png,3,2,1,0.6666666666666666,0.16666666666666663
Qwen2.5-VL-7B,hallusionbench_video_9_0.png,3,2,1,0.6666666666666666,0.16666666666666663
Qwen2.5-VL-7B,AMBER_130.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_134.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_139.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_158.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_25.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_297.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_299.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_360.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_383.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_419.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_499.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_552.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_598.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_625.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_666.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_67.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_690.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_722.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_735.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_766.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_810.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_841.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_chart_14_2.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_illusion_0_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_illusion_11_1.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_illusion_1_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_illusion_25_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_illusion_5_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_illusion_5_1.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_map_8_2.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_math_10_1.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_math_12_1.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_math_13_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_math_14_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_math_15_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_math_17_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_math_17_1.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_math_3_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_math_3_1.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_math_5_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_math_6_1.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_table_2_3.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_video_13_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,hallusionbench_video_2_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Qwen2.5-VL-7B,AMBER_645.jpg,7,2,5,0.2857142857142857,0.2142857142857143
Qwen2.5-VL-7B,AMBER_101.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_120.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_144.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_185.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_19.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_22.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_292.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_3.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_426.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_498.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_512.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_527.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_545.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_575.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_601.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_63.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_656.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_660.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_669.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_69.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_699.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_78.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_805.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_846.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_861.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_864.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_911.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_914.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_923.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_935.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_967.jpg,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_chart_0_1.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_chart_10_2.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_chart_1_1.png,8,2,6,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_chart_2_1.png,8,2,6,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_chart_5_2.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_chart_9_1.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_chart_9_2.png,4,3,1,0.75,0.25
Qwen2.5-VL-7B,hallusionbench_table_6_1.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_table_6_2.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_10_0.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_11_0.png,4,3,1,0.75,0.25
Qwen2.5-VL-7B,hallusionbench_video_11_1.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_14_0.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_14_1.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_17_1.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_19_0.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_19_1.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_1_0.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_1_1.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_1_2.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_3_1.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_4_0.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_4_1.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_5_0.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_5_1.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_6_1.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_7_0.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_8_0.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,hallusionbench_video_8_1.png,4,1,3,0.25,0.25
Qwen2.5-VL-7B,AMBER_107.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_110.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_114.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_119.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_125.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_16.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_168.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_214.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_236.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_247.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_284.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_315.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_338.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_48.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_538.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_546.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_565.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_594.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_595.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_61.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_71.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_726.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_746.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_749.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_848.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_885.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_93.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_943.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_945.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_964.jpg,5,1,4,0.2,0.3
Qwen2.5-VL-7B,AMBER_89.jpg,11,2,9,0.18181818181818182,0.3181818181818182
Qwen2.5-VL-7B,AMBER_127.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_199.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_207.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_249.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_255.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_374.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_462.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_465.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_588.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_6.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_655.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_670.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_7.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_720.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_728.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_897.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_96.jpg,6,1,5,0.16666666666666666,0.33333333333333337
Qwen2.5-VL-7B,AMBER_1.jpg,7,1,6,0.14285714285714285,0.35714285714285715
Qwen2.5-VL-7B,AMBER_150.jpg,7,1,6,0.14285714285714285,0.35714285714285715
Qwen2.5-VL-7B,AMBER_20.jpg,7,1,6,0.14285714285714285,0.35714285714285715
Qwen2.5-VL-7B,AMBER_415.jpg,7,1,6,0.14285714285714285,0.35714285714285715
Qwen2.5-VL-7B,AMBER_510.jpg,7,1,6,0.14285714285714285,0.35714285714285715
Qwen2.5-VL-7B,AMBER_845.jpg,7,1,6,0.14285714285714285,0.35714285714285715
Qwen2.5-VL-7B,AMBER_934.jpg,7,1,6,0.14285714285714285,0.35714285714285715
Qwen2.5-VL-7B,AMBER_98.jpg,7,1,6,0.14285714285714285,0.35714285714285715
Qwen2.5-VL-7B,AMBER_989.jpg,7,1,6,0.14285714285714285,0.35714285714285715
Qwen2.5-VL-7B,AMBER_47.jpg,8,1,7,0.125,0.375
Qwen2.5-VL-7B,AMBER_539.jpg,8,1,7,0.125,0.375
Qwen2.5-VL-7B,AMBER_559.jpg,8,1,7,0.125,0.375
Qwen2.5-VL-7B,AMBER_58.jpg,8,1,7,0.125,0.375
Qwen2.5-VL-7B,AMBER_619.jpg,8,1,7,0.125,0.375
Qwen2.5-VL-7B,AMBER_823.jpg,8,1,7,0.125,0.375
Qwen2.5-VL-7B,AMBER_140.jpg,9,1,8,0.1111111111111111,0.3888888888888889
SmolVLM2-2.2B,AMBER_120.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_127.jpg,6,3,3,0.5,0.0
SmolVLM2-2.2B,AMBER_179.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_182.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_194.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_233.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_249.jpg,6,3,3,0.5,0.0
SmolVLM2-2.2B,AMBER_267.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_307.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_33.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_330.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_355.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_366.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_377.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_378.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_438.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_469.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_478.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_50.jpg,8,4,4,0.5,0.0
SmolVLM2-2.2B,AMBER_512.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_537.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_570.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_571.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_575.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_580.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_582.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_63.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_639.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_65.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_657.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_662.jpg,6,3,3,0.5,0.0
SmolVLM2-2.2B,AMBER_671.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_681.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_691.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_733.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_739.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_802.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_805.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_844.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_873.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_874.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_88.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_888.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_892.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_921.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_94.jpg,4,2,2,0.5,0.0
SmolVLM2-2.2B,AMBER_940.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_946.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_979.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,AMBER_993.jpg,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_chart_10_1.png,4,2,2,0.5,0.0
SmolVLM2-2.2B,hallusionbench_chart_10_2.png,4,2,2,0.5,0.0
SmolVLM2-2.2B,hallusionbench_chart_13_2.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_chart_19_1.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_chart_19_2.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_chart_20_1.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_chart_20_2.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_chart_5_2.png,4,2,2,0.5,0.0
SmolVLM2-2.2B,hallusionbench_figure_15_0.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_illusion_7_0.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_map_0_1.png,4,2,2,0.5,0.0
SmolVLM2-2.2B,hallusionbench_map_0_2.png,4,2,2,0.5,0.0
SmolVLM2-2.2B,hallusionbench_map_5_1.png,4,2,2,0.5,0.0
SmolVLM2-2.2B,hallusionbench_map_5_2.png,4,2,2,0.5,0.0
SmolVLM2-2.2B,hallusionbench_map_7_1.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_map_7_2.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_map_9_1.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_math_1_0.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_math_1_1.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_math_7_1.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_math_9_1.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_ocr_20_0.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_ocr_20_1.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_ocr_7_0.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_table_6_1.png,4,2,2,0.5,0.0
SmolVLM2-2.2B,hallusionbench_table_6_2.png,4,2,2,0.5,0.0
SmolVLM2-2.2B,hallusionbench_table_6_3.png,4,2,2,0.5,0.0
SmolVLM2-2.2B,hallusionbench_table_8_1.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_table_8_2.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_table_8_3.png,2,1,1,0.5,0.0
SmolVLM2-2.2B,hallusionbench_table_9_1.png,4,2,2,0.5,0.0
